HOLOGRAM NUMBER,OBJECT NUMBER,X POSITION (m),Y POSITION (m),Z POSITION (m),NUMBER OF VOXEL
13,45,7.11246394e-05,5.33946295e-05,4.65385201e-05,249
13,46,1.13522612e-04,2.47535427e-05,5.09266974e-05,374
13,47,4.47622369e-05,1.04813713e-04,5.11436119e-05,623
13,48,1.80122624e-05,7.09501401e-05,5.09994752e-05,51
13,49,3.34428223e-05,8.98956496e-05,5.41035952e-05,1019
13,50,1.39093710e-04,1.15048824e-04,5.38023560e-05,74
13,51,5.04093550e-05,9.01060848e-05,5.37733140e-05,314
13,52,5.44496761e-05,1.19448950e-05,5.50884070e-05,89
13,53,9.15421042e-05,1.18399759e-04,5.46541305e-05,33
13,54,7.27379520e-05,1.23914666e-04,5.49006072e-05,5
13,55,4.39878495e-05,1.26019630e-04,6.01947941e-05,1289
13,56,6.47002453e-05,5.14895291e-05,5.94171179e-05,231
13,57,3.85414205e-05,2.41518155e-05,6.11306459e-05,271
13,58,5.34626415e-05,2.25439726e-05,6.09056879e-05,166
13,59,4.81468815e-05,1.08398526e-04,6.21585204e-05,250
13,60,8.53120873e-05,6.73116883e-05,6.20548526e-05,138
13,61,6.98360018e-05,6.18907143e-05,6.25066168e-05,133
13,62,1.46507919e-05,1.01142621e-04,6.23754531e-05,248
13,63,7.84275107e-05,6.25600806e-05,6.29954156e-05,204
13,64,6.52752788e-05,8.78420251e-05,6.28869821e-05,90
13,65,5.86425776e-05,1.03127488e-04,6.27658883e-05,219
14,1,7.83145369e-05,6.98000295e-05,2.63265548e-07,69
14,2,7.98723049e-05,7.12354522e-05,2.87701346e-06,1402
14,3,1.21771525e-04,9.28349182e-05,1.66659547e-07,18
14,4,5.37619235e-05,1.05984793e-04,8.63603304e-07,762
14,5,1.58987659e-05,1.10194524e-04,4.29131342e-06,645
14,6,1.55819453e-05,1.12235677e-04,1.51421290e-07,46
14,7,2.10171456e-05,1.13249225e-04,1.89127107e-07,68
14,8,1.53999990e-05,1.12749985e-04,0.00000000e+00,1
14,9,1.73810658e-05,1.15114417e-04,1.94197185e-07,97
14,10,1.67435883e-05,1.14779948e-04,1.14599658e-07,13
14,11,1.91131676e-05,1.14451665e-04,6.66410779e-06,2142
14,12,2.58811815e-05,2.68986078e-05,7.07855133e-06,1023
14,13,1.58125004e-05,1.09174995e-04,3.99999999e-06,1
14,14,1.05918625e-04,1.18652759e-04,7.53407357e-06,452
14,15,2.19222402e-05,8.55000180e-05,7.29514386e-06,514
14,16,1.01111305e-04,1.10967303e-04,9.83259906e-06,284
14,17,8.79908621e-05,7.41757776e-06,1.05838471e-05,285
14,18,9.32763942e-05,1.12068337e-04,1.07887681e-05,228
14,19,1.06151849e-04,4.67563623e-05,1.50695296e-05,716
14,20,1.24550483e-04,9.28795562e-05,1.72257969e-05,1355
14,21,8.64472313e-05,4.00758945e-05,1.55381767e-05,41
14,22,1.06443731e-04,1.07008353e-04,1.80408861e-05,174
14,23,5.23844938e-05,1.91029085e-05,2.06942532e-05,1006
14,24,1.22886369e-04,7.10826353e-05,1.98747712e-05,149
14,25,7.15498754e-05,1.27630585e-04,2.44457406e-05,541
14,26,8.27006879e-05,6.73251925e-05,2.82117398e-05,3448
14,27,1.01236496e-04,1.20843179e-04,2.48001925e-05,93
14,28,9.78643766e-06,7.40543619e-05,2.70396740e-05,52
14,29,1.30483808e-04,5.58110041e-05,3.09168354e-05,1001
14,30,1.05648513e-04,3.80287747e-05,3.53477117e-05,552
14,31,5.44539762e-05,8.55818435e-05,3.57447971e-05,161
14,32,2.61917339e-05,1.28490632e-04,3.73053736e-05,367
14,33,1.08940148e-04,3.37502097e-05,3.76080825e-05,131
14,34,8.72405872e-05,5.27948359e-05,3.85312305e-05,164
14,35,6.82551326e-05,4.88528385e-05,4.01254256e-05,252
14,36,5.78914587e-05,8.72917080e-05,4.06898216e-05,178
14,37,4.17212468e-05,1.33021065e-04,4.12848167e-05,35
14,38,1.08932778e-04,2.30474398e-05,4.15537324e-05,29
14,39,5.31144942e-05,2.80889763e-05,4.22137273e-05,7
14,40,5.10532300e-05,6.43350795e-05,4.33847927e-05,119
14,41,9.41647450e-05,7.44787030e-06,4.43337594e-05,6
14,42,1.89749990e-05,5.70624979e-05,4.45000005e-05,1
14,43,1.91624113e-05,2.92043133e-05,4.63810647e-05,231
14,44,1.16533847e-04,3.99898454e-05,4.63040851e-05,282
14,45,7.11740722e-05,5.32526174e-05,4.63542929e-05,273
14,46,7.63100397e-05,5.46457632e-05,4.64549703e-05,337
14,47,6.36353725e-05,1.31053981e-04,4.68776270e-05,655
14,48,1.13707967e-04,2.48395681e-05,5.09880592e-05,408
14,49,4.49121144e-05,1.04836479e-04,5.09826859e-05,464
14,50,1.80410389e-05,7.08999869e-05,5.09986967e-05,44
14,51,3.33851058e-05,9.00443119e-05,5.40654873e-05,1129
14,52,5.02310504e-05,9.00527957e-05,5.39591965e-05,461
14,53,7.17641087e-05,1.24221333e-04,5.43273345e-05,129
14,54,1.39124488e-04,1.15264593e-04,5.42947819e-05,119
14,55,5.45001749e-05,1.18137832e-05,5.52207384e-05,116
14,56,4.36921655e-05,1.26236584e-04,6.08808296e-05,1899
14,57,6.44674074e-05,5.18259403e-05,5.95817473e-05,236
14,58,3.82553662e-05,2.32376387e-05,6.08399496e-05,344
14,59,5.35650361e-05,2.24885753e-05,6.06102658e-05,186
14,60,6.98168296e-05,6.18033228e-05,6.21640938e-05,199
14,61,1.47544897e-05,1.01284219e-04,6.21099898e-05,248
14,62,8.47843621e-05,6.70288500e-05,6.21376457e-05,105
14,63,4.79621558e-05,1.09289009e-04,6.25059474e-05,138
14,64,7.79286202e-05,6.28865819e-05,6.30314025e-05,153
14,65,6.51814844e-05,8.80881053e-05,6.27735717e-05,113
14,66,5.93806362e-05,1.03178034e-04,6.28212583e-05,255
14,67,8.33553786e-05,6.56181001e-05,6.27770714e-05,9
14,68,1.12681271e-04,2.42000006e-05,6.29999995e-05,2
15,1,7.93495492e-05,7.16553259e-05,2.65451104e-06,1874
15,2,1.21949277e-04,9.29154921e-05,1.70785583e-07,32
15,3,5.36935295e-05,1.05192863e-04,7.14551504e-07,611
15,4,1.57926315e-05,1.12110007e-04,3.87682832e-07,375
15,5,2.10630260e-05,1.13337337e-04,1.95066420e-07,76
15,6,1.71874999e-05,1.14675167e-04,0.00000000e+00,7
15,7,2.08545553e-05,1.15225608e-04,0.00000000e+00,9
15,8,1.74968627e-05,1.15482966e-04,0.00000000e+00,16
15,9,1.00073419e-04,1.17036878e-04,2.44996841e-07,65
15,10,1.05306397e-04,1.18736301e-04,7.53066070e-06,1971
15,11,1.67784674e-05,1.10259003e-04,5.31915884e-06,463
15,12,1.90484989e-05,1.14437593e-04,7.27452789e-06,1718
15,13,2.58571363e-05,2.68693911e-05,6.99820021e-06,832
15,14,2.19694084e-05,8.54826940e-05,7.34525111e-06,448
15,15,8.37908228e-05,8.98395665e-05,8.25720417e-06,94
15,16,1.01122969e-04,1.11157940e-04,9.94859874e-06,308
15,17,8.77932980e-05,7.99633744e-06,1.07790056e-05,336
15,18,9.33466727e-05,1.12140347e-04,1.08408594e-05,284
15,19,1.06377585e-04,4.68784638e-05,1.49341249e-05,476
15,20,8.66660994e-05,3.99255478e-05,1.56531187e-05,69
15,21,1.24777813e-04,9.31464019e-05,1.74805355e-05,1088
15,22,1.06467291e-04,1.06930827e-04,1.78642076e-05,150
15,23,1.22963713e-04,7.05417551e-05,1.97531645e-05,132
15,24,5.25698051e-05,1.94433069e-05,2.08361816e-05,542
15,25,7.10154127e-05,1.28148400e-04,2.36480337e-05,458
15,26,8.27917102e-05,6.72875321e-05,2.82178389e-05,3351
15,27,1.01333339e-04,1.20974022e-04,2.49822406e-05,176
15,28,1.04577985e-05,7.45590514e-05,2.67359756e-05,72
15,29,2.84624984e-05,1.03674996e-04,2.59999997e-05,1
15,30,1.28091066e-04,3.55140910e-05,2.75000002e-05,7
15,31,1.30564134e-04,5.58592074e-05,3.13623968e-05,1041
15,32,1.05627267e-04,3.79672056e-05,3.54261683e-05,638
15,33,5.44174472e-05,8.55403850e-05,3.55200100e-05,180
15,34,1.08779175e-04,3.37096280e-05,3.73555631e-05,386
15,35,2.61418118e-05,1.28498432e-04,3.73076000e-05,290
15,36,8.66490009e-05,5.27563825e-05,3.86749925e-05,149
15,37,5.81312925e-05,8.71628436e-05,4.06240870e-05,257
15,38,6.75287229e-05,4.84418561e-05,4.05215433e-05,159
15,39,1.08984299e-04,2.30788792e-05,4.15767499e-05,13
15,40,4.19064127e-05,1.33083493e-04,4.22196281e-05,91
15,41,5.09673009e-05,6.42734449e-05,4.35104084e-05,84
15,42,1.16647330e-04,3.95813331e-05,4.62102180e-05,495
15,43,1.89064413e-05,5.69250005e-05,4.45000005e-05,2
15,44,7.62890268e-05,5.46503070e-05,4.64277400e-05,338
15,45,6.34443204e-05,1.30573026e-04,4.72872343e-05,859
15,46,7.12972906e-05,5.33186576e-05,4.63668730e-05,111
15,47,1.93186734e-05,2.92874975e-05,4.60000047e-05,2
15,48,4.48347018e-05,1.04871586e-04,5.09992606e-05,480
15,49,1.13813694e-04,2.46779018e-05,5.14507446e-05,397
15,50,1.80129373e-05,7.10162567e-05,5.08874837e-05,54
15,51,1.05826955e-04,1.35372844e-04,5.16094151e-05,51
15,52,3.34689248e-05,9.00799350e-05,5.42743146e-05,1119
15,53,1.39477284e-04,1.15393945e-04,5.44745089e-05,382
15,54,6.99211669e-05,1.24062572e-04,5.39399116e-05,315
15,55,5.01006980e-05,9.00239465e-05,5.40940200e-05,476
15,56,5.44811373e-05,1.18390399e-05,5.49503820e-05,58
15,57,9.13401527e-05,1.18300602e-04,5.45101757e-05,48
15,58,4.36888586e-05,1.26313258e-04,6.11709183e-05,1252
15,59,6.41719307e-05,5.21499314e-05,5.94943704e-05,179
15,60,3.82572980e-05,2.24215655e-05,6.06412141e-05,250
15,61,5.38006461e-05,2.18788482e-05,6.09090093e-05,61
15,62,4.73966211e-05,1.10115347e-04,6.21630534e-05,158
15,63,1.12119844e-04,2.39249730e-05,6.19582424e-05,12
15,64,6.97103751e-05,6.18030899e-05,6.22040534e-05,136
15,65,8.42527588e-05,6.62823222e-05,6.23781525e-05,146
15,66,1.49711123e-05,1.01312522e-04,6.20881838e-05,187
15,67,6.51197552e-05,8.83465837e-05,6.27894406e-05,90
15,68,6.01627034e-05,1.03115555e-04,6.27681438e-05,322
15,69,7.73368665e-05,6.32195297e-05,6.29989445e-05,90
15,70,8.28931152e-05,6.48524729e-05,6.28279813e-05,65
15,71,9.76249939e-05,6.18063641e-05,6.29999995e-05,2
16,1,7.76896850e-05,7.15567803e-05,3.67481420e-07,77
16,2,8.01577989e-05,7.28596133e-05,7.12364738e-07,78
16,3,1.21690588e-04,9.32558687e-05,2.85864985e-07,88
16,4,5.35690124e-05,1.04370789e-04,9.06206708e-07,848
16,5,1.66021637e-05,1.12536451e-04,3.72375865e-07,248
16,6,1.00002464e-04,1.17104566e-04,3.02139512e-07,64
16,7,7.91258863e-05,7.24888305e-05,4.57358101e-06,90
16,8,1.75933565e-05,1.10655463e-04,5.88304238e-06,378
16,9,1.91676227e-05,1.14415619e-04,7.22177492e-06,1084
16,10,2.58573345e-05,2.68384447e-05,7.32762874e-06,769
16,11,2.19887534e-05,8.54039608e-05,7.24684060e-06,492
16,12,1.04728155e-04,1.18815551e-04,8.68345614e-06,987
16,13,8.36630279e-05,8.99252555e-05,8.10928759e-06,253
16,14,1.00991791e-04,1.11209738e-04,9.65494291e-06,167
16,15,8.73981335e-05,8.20361220e-06,1.11457675e-05,269
16,16,9.32716284e-05,1.11998430e-04,1.10259980e-05,247
16,17,1.06900363e-04,4.69168299e-05,1.44039896e-05,436
16,18,8.73986573e-05,3.95996940e-05,1.54541467e-05,62
16,19,1.24872808e-04,9.33863776e-05,1.78142327e-05,958
16,20,1.06561318e-04,1.06915599e-04,1.79378367e-05,84
16,21,1.23065387e-04,6.99751472e-05,1.97848785e-05,205
16,22,5.26391559e-05,1.98087000e-05,2.09943446e-05,622
16,23,7.05763887e-05,1.28569169e-04,2.29634243e-05,887
16,24,8.28704215e-05,6.71810922e-05,2.79286487e-05,3319
16,25,1.01386002e-04,1.20949349e-04,2.51944384e-05,107
16,26,1.27629273e-05,3.95752031e-05,2.52641821e-05,17
16,27,2.82331857e-05,1.03773149e-04,2.58355103e-05,21
16,28,1.08841678e-05,7.50099935e-05,2.68438507e-05,144
16,29,1.28251908e-04,3.60382837e-05,2.72425659e-05,31
16,30,1.30620843e-04,5.58352513e-05,3.16963378e-05,693
16,31,1.05926149e-04,3.79538906e-05,3.54817566e-05,691
16,32,5.44617833e-05,8.56519400e-05,3.56031087e-05,163
16,33,1.08641980e-04,3.33748758e-05,3.73305593e-05,650
16,34,2.62844842e-05,1.28506494e-04,3.72072027e-05,279
16,35,9.91512570e-05,1.15226203e-05,3.67494868e-05,10
16,36,8.62339220e-05,5.27560733e-05,3.85716812e-05,80
16,37,5.82154753e-05,8.71936063e-05,4.08555679e-05,264
16,38,6.68902358e-05,4.80001545e-05,4.07506159e-05,135
16,39,4.18863092e-05,1.33056645e-04,4.17263363e-05,80
16,40,1.08891603e-04,2.30269598e-05,4.18010277e-05,30
16,41,5.08884114e-05,6.43656385e-05,4.32926427e-05,104
16,42,1.16960327e-04,3.92130823e-05,4.59215225e-05,1633
16,43,7.62237396e-05,5.46145639e-05,4.63752513e-05,466
16,44,2.01746716e-05,2.86150807e-05,4.61536220e-05,147
16,45,6.32719966e-05,1.30338027e-04,4.77597932e-05,1088
16,46,7.12930560e-05,5.35569634e-05,4.61882300e-05,24
16,47,4.48864776e-05,1.04825398e-04,5.09364545e-05,440
16,48,1.13797316e-04,2.47973658e-05,5.15516367e-05,255
16,49,1.79291837e-05,7.09959277e-05,5.09760830e-05,107
16,50,3.35859477e-05,9.00692685e-05,5.41803893e-05,880
16,51,5.00985989e-05,9.00182931e-05,5.41352019e-05,555
16,52,6.92923422e-05,1.24230341e-04,5.37265878e-05,55
16,53,5.44221621e-05,1.17702411e-05,5.52339807e-05,45
16,54,6.37375488e-05,5.29327845e-05,5.92165052e-05,111
16,55,4.31597728e-05,1.26535902e-04,6.15605240e-05,1612
16,56,3.80722704e-05,2.16298486e-05,6.02164837e-05,145
16,57,5.33022030e-05,2.17830657e-05,6.11029827e-05,67
16,58,5.51604462e-05,2.07854791e-05,6.12489166e-05,6
16,59,8.40084540e-05,6.59614670e-05,6.22539446e-05,145
16,60,4.69310871e-05,1.10868707e-04,6.21849540e-05,169
16,61,6.95682611e-05,6.17209007e-05,6.20540595e-05,47
16,62,1.50249498e-05,1.01265636e-04,6.19799539e-05,143
16,63,7.67458987e-05,6.34041353e-05,6.28712296e-05,64
16,64,6.50807124e-05,8.86275011e-05,6.28120542e-05,114
16,65,6.07775619e-05,1.02853897e-04,6.28388661e-05,282
16,66,8.30109129e-05,6.41725128e-05,6.29520291e-05,21
16,67,9.76249939e-05,6.19436978e-05,6.32497904e-05,4
17,1,7.84393269e-05,7.28943705e-05,2.34559479e-06,828
17,2,2.25499989e-05,8.30499994e-05,0.00000000e+00,1
17,3,1.21551660e-04,9.34257987e-05,5.37099822e-07,325
17,4,5.36384650e-05,1.03449252e-04,6.79797154e-07,559
17,5,1.87050919e-05,1.09328066e-04,1.13800070e-07,26
17,6,1.82280892e-05,1.12778886e-04,5.76255161e-07,432
17,7,1.85075678e-05,1.11134825e-04,5.67955749e-06,546
17,8,1.91375548e-05,1.14396702e-04,7.01894805e-06,1229
17,9,2.59031694e-05,2.68211243e-05,7.44569024e-06,737
17,10,8.04390584e-06,6.38688362e-05,5.50000004e-06,4
17,11,2.20497532e-05,8.52940648e-05,7.38612016e-06,598
17,12,1.04070197e-04,1.19045268e-04,9.54150619e-06,779
17,13,8.36828694e-05,9.00326704e-05,8.50901233e-06,60
17,14,1.01029073e-04,1.11177425e-04,9.42508996e-06,41
17,15,9.34044438e-05,1.11966663e-04,1.11601857e-05,344
17,16,8.71527300e-05,8.81969572e-06,1.15498442e-05,259
17,17,1.07192122e-04,4.69439219e-05,1.37639290e-05,268
17,18,8.77514394e-05,3.93301780e-05,1.54983572e-05,99
17,19,1.25211925e-04,9.35446515e-05,1.84231430e-05,1553
17,20,1.06759828e-04,1.07145548e-04,1.80938296e-05,105
17,21,1.23399746e-04,6.94471019e-05,1.95666471e-05,213
17,22,5.28514502e-05,2.00568647e-05,2.09568298e-05,896
17,23,7.04245977e-05,1.28984480e-04,2.22737326e-05,1183
17,24,8.29105775e-05,6.70828886e-05,2.80828008e-05,3153
17,25,1.30183589e-05,3.95944226e-05,2.55207233e-05,25
17,26,2.81875127e-05,1.03857703e-04,2.59169410e-05,43
17,27,1.01475132e-04,1.20965844e-04,2.54999977e-05,4
17,28,1.13420765e-05,7.52880005e-05,2.68846052e-05,189
17,29,1.30649991e-04,5.56520354e-05,3.21905245e-05,933
17,30,1.05744402e-04,3.80006677e-05,3.55275188e-05,659
17,31,5.44788854e-05,8.55054459e-05,3.57086756e-05,249
17,32,1.08482636e-04,3.32221607e-05,3.71520182e-05,494
17,33,2.64230930e-05,1.28531014e-04,3.73091170e-05,278
17,34,8.53190286e-05,5.27352349e-05,3.86488209e-05,75
17,35,5.81651148e-05,8.71412121e-05,4.06583167e-05,116
17,36,4.20792385e-05,1.33020498e-04,4.17682604e-05,446
17,37,6.60759251e-05,4.76349123e-05,4.05259889e-05,142
17,38,5.09259626e-05,6.43437670e-05,4.32911766e-05,122
17,39,1.17230949e-04,3.93096270e-05,4.55888476e-05,583
17,40,7.63523349e-05,5.47086929e-05,4.62475764e-05,643
17,41,2.17249999e-05,2.81874982e-05,4.45000005e-05,1
17,42,6.31362054e-05,1.29994878e-04,4.79530390e-05,1318
17,43,7.13074987e-05,5.38373824e-05,4.61054042e-05,103
17,44,1.40315620e-04,1.05327010e-04,4.73746913e-05,51
17,45,4.50244806e-05,1.04626226e-04,5.10275677e-05,561
17,46,1.82194763e-05,7.09076339e-05,5.09151760e-05,125
17,47,1.13897171e-04,2.48866309e-05,5.17853659e-05,357
17,48,3.36480334e-05,9.01443636e-05,5.42720009e-05,630
17,49,5.02993935e-05,9.00144805e-05,5.40851761e-05,389
17,50,1.39796117e-04,1.15644594e-04,5.47503005e-05,20
17,51,5.42453490e-05,1.17637637e-05,5.55015104e-05,45
17,52,6.34647295e-05,5.36744265e-05,5.95151469e-05,134
17,53,3.81750106e-05,2.08607053e-05,6.03111403e-05,323
17,54,4.31667759e-05,1.26696556e-04,6.19661732e-05,897
17,55,5.53117279e-05,2.07002813e-05,6.09368799e-05,71
17,56,5.37370797e-05,2.14415159e-05,6.15050885e-05,90
17,57,1.49250855e-05,1.01196369e-04,6.17933983e-05,211
17,58,4.65255653e-05,1.11599984e-04,6.22007137e-05,243
17,59,6.51457813e-05,8.88449795e-05,6.27532427e-05,200
17,60,6.95669296e-05,6.16812831e-05,6.22650550e-05,17
17,61,8.36053223e-05,6.55351178e-05,6.26331166e-05,26
17,62,6.14313176e-05,1.02770733e-04,6.29495917e-05,356
17,63,7.61298215e-05,6.34744865e-05,6.27564878e-05,43
17,64,4.46892591e-06,8.53192032e-05,6.24999957e-05,8
17,65,8.31326906e-05,6.37724079e-05,6.29999995e-05,5
18,1,7.71253544e-05,7.30609900e-05,5.44766863e-07,163
18,2,7.94889929e-05,7.41121476e-05,4.97584871e-08,10
18,3,8.85529007e-05,7.67877646e-05,1.04474032e-06,59
18,4,1.21526187e-04,9.37266595e-05,5.23490087e-07,239
18,5,5.36632288e-05,1.02649159e-04,7.14011662e-07,633
18,6,1.94474596e-05,1.11317306e-04,3.55592505e-07,57
18,7,1.84249911e-05,1.12943861e-04,1.74242814e-07,17
18,8,1.85624995e-05,1.13575006e-04,0.00000000e+00,1
18,9,7.82371717e-05,7.36130751e-05,3.95157349e-06,220
18,10,8.79577638e-05,7.70526967e-05,3.88413082e-06,13
18,11,1.91135623e-05,1.14350150e-04,6.90051502e-06,720
18,12,2.59569915e-05,2.67147534e-05,7.68349855e-06,527
18,13,2.20418497e-05,8.52193043e-05,7.10355107e-06,435
18,14,1.94261611e-05,1.11416281e-04,6.43578869e-06,162
18,15,1.03392995e-04,1.19107659e-04,1.02040540e-05,605
18,16,8.35881146e-05,9.01580570e-05,8.60791351e-06,23
18,17,1.01639387e-04,1.11234483e-04,9.74839259e-06,128
18,18,9.33745323e-05,1.11904752e-04,1.12430516e-05,327
18,19,8.67281778e-05,9.28403642e-06,1.20765571e-05,214
18,20,1.07647196e-04,4.70619671e-05,1.38367113e-05,667
18,21,8.76499253e-05,3.92324146e-05,1.55320158e-05,166
18,22,1.25412698e-04,9.36658107e-05,1.86298985e-05,1176
18,23,1.06719046e-04,1.06889180e-04,1.80673815e-05,95
18,24,1.23488280e-04,6.90749293e-05,1.97000136e-05,214
18,25,5.30604120e-05,2.05660199e-05,2.09716545e-05,511
18,26,7.01630051e-05,1.29509775e-04,2.17005654e-05,697
18,27,8.29783457e-05,6.70510854e-05,2.82001274e-05,3286
18,28,1.01317994e-04,1.20950368e-04,2.48170145e-05,44
18,29,1.30420221e-05,3.94903873e-05,2.54492697e-05,39
18,30,2.81843022e-05,1.03978527e-04,2.57495376e-05,48
18,31,1.28278349e-04,3.74792508e-05,2.71292938e-05,102
18,32,1.19470851e-05,7.57979142e-05,2.69889115e-05,223
18,33,1.30519387e-04,5.57439780e-05,3.26212685e-05,880
18,34,1.05827152e-04,3.78935038e-05,3.52173047e-05,573
18,35,5.45822149e-05,8.55715916e-05,3.55836964e-05,200
18,36,1.08457396e-04,3.32150630e-05,3.67165012e-05,296
18,37,9.94581860e-05,1.15500006e-05,3.63347826e-05,3
18,38,2.64844057e-05,1.28566273e-04,3.74694428e-05,306
18,39,8.46905095e-05,5.29679201e-05,3.84130835e-05,126
18,40,6.53569150e-05,4.73045402e-05,4.04696148e-05,285
18,41,5.83066503e-05,8.70796430e-05,4.07434709e-05,235
18,42,4.20063952e-05,1.33096401e-04,4.19569951e-05,516
18,43,5.10860300e-05,6.42735977e-05,4.33443092e-05,125
18,44,1.17121635e-04,3.91498652e-05,4.50874322e-05,462
18,45,2.17586839e-05,2.81576595e-05,4.47790990e-05,194
18,46,7.65232762e-05,5.47150303e-05,4.61733216e-05,447
18,47,7.12420515e-05,5.37918932e-05,4.59230578e-05,128
18,48,6.29962087e-05,1.29650260e-04,4.85346172e-05,1161
18,49,4.49985782e-05,1.04702318e-04,5.10691243e-05,714
18,50,1.81614687e-05,7.08465595e-05,5.10150712e-05,179
18,51,1.14025614e-04,2.48188844e-05,5.20913454e-05,455
18,52,3.36426710e-05,9.02163520e-05,5.42767339e-05,912
18,53,6.87018037e-05,1.24199025e-04,5.35844374e-05,217
18,54,5.02576295e-05,8.99806182e-05,5.41279696e-05,407
18,55,1.40087766e-04,1.15858042e-04,5.50163168e-05,476
18,56,9.17215366e-05,1.18014010e-04,5.49763317e-05,46
18,57,5.42065063e-05,1.15915582e-05,5.59431319e-05,36
18,58,6.30566719e-05,5.41920526e-05,5.93385230e-05,182
18,59,3.78162076e-05,2.02649735e-05,5.98024235e-05,92
18,60,4.28282692e-05,1.26800907e-04,6.23274609e-05,1029
18,61,5.47816890e-05,2.09031277e-05,6.11956493e-05,410
18,62,1.11307076e-04,2.39927704e-05,6.21967483e-05,426
18,63,4.59330986e-05,1.12259091e-04,6.17720289e-05,233
18,64,1.46602697e-05,1.01004567e-04,6.15211611e-05,115
18,65,6.95546260e-05,6.16319085e-05,6.22582884e-05,162
18,66,6.52736926e-05,8.91079544e-05,6.28573325e-05,213
18,67,6.18697668e-05,1.02438607e-04,6.29219794e-05,383
18,68,8.33880258e-05,6.30686918e-05,6.22729422e-05,22
18,69,7.56234949e-05,6.37661360e-05,6.27622358e-05,61
18,70,8.35711544e-05,6.50345028e-05,6.30312570e-05,47
19,1,7.87179033e-06,6.57592973e-05,0.00000000e+00,8
19,2,7.77567911e-05,7.42589982e-05,2.29172133e-06,1319
19,3,8.85040208e-05,7.67859237e-05,8.17965372e-07,92
19,4,1.21405588e-04,9.39448219e-05,7.14149905e-07,323
19,5,5.35309227e-05,1.01904523e-04,5.45258956e-07,419
19,6,1.00112491e-04,1.16714938e-04,2.42879850e-07,55
19,7,8.79311701e-05,7.69999970e-05,3.49999982e-06,2
19,8,1.89849416e-05,1.14447947e-04,6.93887705e-06,984
19,9,2.59774715e-05,2.67449468e-05,7.69464532e-06,670
19,10,8.53588608e-06,6.44058164e-05,5.77000674e-06,37
19,11,2.20834227e-05,8.53036181e-05,7.31623641e-06,447
19,12,2.05976885e-05,1.11688052e-04,6.44272041e-06,187
19,13,9.34455384e-05,1.11796930e-04,1.11756035e-05,332
19,14,1.02529571e-04,1.19330478e-04,1.11466879e-05,447
19,15,8.65957118e-05,9.64508945e-06,1.28299962e-05,262
19,16,1.07731983e-04,4.71117310e-05,1.39363647e-05,385
19,17,8.77962593e-05,3.92828952e-05,1.56356436e-05,160
19,18,1.25572813e-04,9.39772435e-05,1.88536778e-05,1051
19,19,1.06623789e-04,1.06778971e-04,1.79604649e-05,38
19,20,1.23886421e-04,6.86501226e-05,1.96659676e-05,200
19,21,6.98383374e-05,1.29993656e-04,2.10119142e-05,499
19,22,5.33360544e-05,2.09617247e-05,2.17643883e-05,803
19,23,1.01260943e-04,1.21017511e-04,2.44574076e-05,159
19,24,1.31255820e-05,3.95260686e-05,2.55053128e-05,105
19,25,8.29309720e-05,6.69350920e-05,2.80929144e-05,3036
19,26,2.81049925e-05,1.03836675e-04,2.56555268e-05,111
19,27,1.24430753e-05,7.60575494e-05,2.68723179e-05,288
19,28,1.30406144e-04,5.57343847e-05,3.30028997e-05,784
19,29,1.05828665e-04,3.78967270e-05,3.52402894e-05,400
19,30,5.47140407e-05,8.55969629e-05,3.55447482e-05,245
19,31,1.08276749e-04,3.32867894e-05,3.65689921e-05,131
19,32,2.65025210e-05,1.28606145e-04,3.75881682e-05,349
19,33,8.42004665e-05,5.30557154e-05,3.88030712e-05,336
19,34,6.46165572e-05,4.68269027e-05,4.05588471e-05,270
19,35,5.81709719e-05,8.72173114e-05,4.07720581e-05,138
19,36,4.21209043e-05,1.33136607e-04,4.18876298e-05,589
19,37,1.08704371e-04,2.30564965e-05,4.18230811e-05,28
19,38,1.17414471e-04,3.86553220e-05,4.46809208e-05,1393
19,39,5.11422732e-05,6.43805615e-05,4.32004672e-05,92
19,40,2.28093031e-05,2.78255775e-05,4.41561315e-05,114
19,41,7.66108860e-05,5.47314012e-05,4.62352000e-05,316
19,42,7.11837056e-05,5.38046406e-05,4.59719267e-05,53
19,43,3.31842045e-07,1.04830629e-04,4.67930768e-05,163
19,44,6.29950955e-05,1.29223670e-04,4.90322709e-05,1259
19,45,4.49817744e-05,1.04883009e-04,5.10335340e-05,823
19,46,1.82154781e-05,7.08441366e-05,5.08982666e-05,230
19,47,1.14189206e-04,2.50199137e-05,5.17846711e-05,291
19,48,6.83098333e-05,1.24260303e-04,5.35916697e-05,873
19,49,3.36883859e-05,9.02101165e-05,5.45411931e-05,890
19,50,5.03093288e-05,8.99932929e-05,5.42098896e-05,419
19,51,1.40359523e-04,1.15853094e-04,5.50910227e-05,165
19,52,9.20126549e-05,1.17902033e-04,5.48055577e-05,146
19,53,8.11445986e-08,1.15959141e-04,5.56395389e-05,35
19,54,3.78041223e-05,1.94635704e-05,5.96393984e-05,350
19,55,6.27177287e-05,5.49785254e-05,5.92504039e-05,134
19,56,5.52514866e-05,2.04435310e-05,6.09550516e-05,288
19,57,4.26214938e-05,1.27238003e-04,6.23221204e-05,594
19,58,4.54920846e-05,1.13092938e-04,6.21010986e-05,224
19,59,6.95218696e-05,6.15028766e-05,6.22953667e-05,292
